GX,GY,GZ,AX,AY,AZ,MX,MY,MZ,TS
-309.06677,1.4038086,381.37817,0.10888672,-0.12573242,0.4321289,0.08166504,0.2878418,0.08496094,153
-246.01746,48.065186,385.1776,0.07055664,-0.14013672,0.48657227,0.05529785,0.28857422,0.06518555,154
-182.47986,85.81543,401.9165,0.033935547,-0.13891602,0.5263672,0.05529785,0.28857422,0.06518555,155
-138.83972,118.2251,448.349,-0.00390625,-0.1274414,0.5,0.05529785,0.28857422,0.06518555,156
-119.55261,158.29468,494.15588,-0.061767578,-0.16040039,0.60375977,0.024169922,0.2980957,0.056396484,157
-117.126465,187.91199,499.9237,-0.080566406,-0.21020508,0.673584,0.024169922,0.2980957,0.056396484,158
-114.89868,212.18872,499.9237,-0.061523438,-0.28027344,0.76000977,-0.020874023,0.30688477,0.03552246,159
-117.40112,199.72229,499.9237,0.025634766,-0.40576172,0.829834,-0.020874023,0.30688477,0.03552246,160
-150.34485,142.21191,499.9237,0.16625977,-0.59716797,0.8508301,-0.020874023,0.30688477,0.03552246,161
-242.79785,48.294067,499.9237,0.33129883,-0.7692871,0.83496094,-0.07067871,0.31384277,0.030395508,162
-335.99854,-40.46631,499.9237,0.4272461,-0.87597656,0.8376465,-0.07067871,0.31384277,0.030395508,163
-433.45642,-93.307495,499.9237,0.48095703,-0.97509766,0.8625488,-0.07067871,0.3050537,-0.0036621094,164
-493.80493,-109.375,415.5121,0.48950195,-0.99194336,0.94140625,-0.10803223,0.3050537,-0.0036621094,165
-499.90845,-110.90088,322.86072,0.55029297,-1.0620117,1.0280762,-0.10803223,0.3050537,-0.0036621094,166
-496.97876,-88.85193,276.8097,0.55029297,-1.0344238,1.1135254,-0.1237793,0.2911377,-0.03515625,167
-485.45837,-57.403564,260.86426,0.53149414,-0.9824219,1.2160645,-0.1237793,0.2911377,-0.03515625,168
-460.083,-24.475098,258.49915,0.49243164,-0.9511719,1.3000488,-0.1237793,0.2911377,-0.0637207,169
-440.9027,10.818481,231.73523,0.48339844,-0.89697266,1.3723145,-0.13549805,0.26257324,-0.0637207,170
-333.4198,53.55835,170.82214,0.4951172,-0.8959961,1.4472656,-0.13549805,0.26257324,-0.0637207,171
-178.05481,62.698364,113.49487,0.4597168,-0.95751953,1.479248,-0.1472168,0.23510742,-0.083496094,172
-13.183594,81.726074,78.186035,0.40234375,-0.9851074,1.4785156,-0.1472168,0.23510742,-0.083496094,173
105.07202,83.19092,88.653564,0.39233398,-0.98046875,1.4882812,-0.1472168,0.23474121,-0.08862305,174
148.26965,85.40344,105.026245,0.3803711,-1.0151367,1.4841309,-0.15893555,0.23474121,-0.08862305,175
195.41931,80.79529,99.746704,0.4399414,-1.0732422,1.4968262,-0.15893555,0.23474121,-0.08862305,176
230.59082,73.25745,64.88037,0.5078125,-1.1621094,1.5246582,-0.16955566,0.2409668,-0.080566406,177
265.59448,67.855835,31.12793,0.5888672,-1.2365723,1.5373535,-0.16955566,0.2409668,-0.080566406,178
265.7013,51.483154,-17.028809,0.67749023,-1.284668,1.527832,-0.16955566,0.2409668,-0.080566406,179
244.04907,25.970459,-80.78003,0.75683594,-1.3227539,1.4936523,-0.1743164,0.25378418,-0.06335449,180
210.72388,-0.91552734,-130.17273,0.8222656,-1.3339844,1.4526367,-0.1743164,0.25378418,-0.06335449,181
194.19861,-36.697388,-171.11206,0.86816406,-1.3112793,1.3752441,-0.16882324,0.27282715,-0.047607422,182
197.32666,-86.73096,-206.604,0.92333984,-1.2607422,1.2839355,-0.16882324,0.27282715,-0.047607422,183
195.69397,-119.35425,-247.57385,0.967041,-1.2023926,1.1916504,-0.16882324,0.27282715,-0.047607422,184
180.96924,-155.31921,-293.4723,0.9836426,-1.1342773,1.098877,-0.15014648,0.29516602,-0.037353516,185
172.86682,-167.08374,-337.64648,0.97802734,-1.0705566,1.0163574,-0.15014648,0.29516602,-0.037353516,186
187.85095,-165.34424,-372.57385,0.9614258,-1.0002441,0.9667969,-0.12121582,0.30578613,-0.021240234,187
202.77405,-155.39551,-410.5072,0.9477539,-0.8989258,0.9355469,-0.12121582,0.30578613,-0.021240234,188
221.84753,-123.27576,-458.03833,0.920166,-0.8046875,0.9157715,-0.12121582,0.30578613,-0.021240234,189
234.90906,-97.54944,-499.96948,0.8725586,-0.7036133,0.90625,-0.087890625,0.31713867,-0.010620117,190
270.43152,-48.52295,-500,0.81274414,-0.56640625,0.8869629,-0.087890625,0.31713867,-0.010620117,191
313.2782,-11.59668,-500,0.7109375,-0.42504883,0.8564453,-0.053100586,0.3149414,0.009521484,192
356.32324,22.79663,-500,0.5891113,-0.2734375,0.80908203,-0.053100586,0.3149414,0.009521484,193
414.87122,86.883545,-500,0.31518555,-0.0637207,0.6850586,-0.02746582,0.30688477,0.034057617,195
435.7605,132.14111,-500,0.20141602,0.049804688,0.6376953,-0.02746582,0.30688477,0.034057617,196
467.9718,179.07715,-500,0.05810547,0.14868164,0.6027832,0.005493164,0.29333496,0.056396484,197
486.1145,244.20166,-500,-0.045410156,0.26391602,0.5734863,0.005493164,0.29333496,0.056396484,198
489.68506,295.56274,-500,-0.118652344,0.3112793,0.5419922,0.005493164,0.29333496,0.056396484,199
477.6001,323.1964,-487.47253,-0.10888672,0.28881836,0.4921875,0.032226562,0.27355957,0.06335449,200
417.55676,310.28748,-478.0121,-0.025878906,0.22363281,0.43896484,0.032226562,0.27355957,0.06335449,201
333.64868,265.1062,-499.51172,0.09399414,0.12963867,0.38623047,0.039916992,0.24975586,0.072143555,202
227.17285,218.44482,-500,0.1862793,0.06958008,0.36572266,0.039916992,0.24975586,0.072143555,203
119.1864,177.41394,-500,0.20776367,0.0690918,0.40014648,0.039916992,0.24975586,0.072143555,204
65.68909,172.79053,-500,0.16699219,0.1315918,0.49169922,0.064086914,0.22558594,0.07104492,205
51.92566,209.21326,-500,0.061523438,0.2241211,0.640625,0.064086914,0.22558594,0.07104492,206
95.76416,266.52527,-500,-0.111083984,0.35327148,0.8286133,0.083496094,0.19042969,0.059692383,207
181.06079,315.7196,-500,-0.28295898,0.5041504,0.95532227,0.083496094,0.19042969,0.059692383,208
356.68945,390.12146,-466.61377,-0.5908203,0.73095703,0.9892578,0.080566406,0.14428711,0.037719727,210
401.45874,395.49255,-393.0664,-0.6765137,0.7727051,0.92211914,0.080566406,0.14428711,0.037719727,211
394.66858,409.3628,-321.64,-0.72143555,0.7705078,0.8562012,0.080566406,0.1307373,0.024536133,212
343.73474,444.96155,-249.05396,-0.7495117,0.7258301,0.8745117,0.076538086,0.1307373,0.024536133,213
300.1709,479.14124,-194.90051,-0.75805664,0.6516113,0.9729004,0.076538086,0.1307373,0.024536133,214
211.76147,472.68677,-171.3562,-0.7026367,0.48339844,1.2011719,0.057495117,0.12634277,0.0032958984,216
141.57104,431.39648,-196.44165,-0.69921875,0.41357422,1.2800293,0.057495117,0.12634277,0.0032958984,217
2.1514893,357.7118,-212.55493,-0.7558594,0.40649414,1.4355469,0.027832031,0.103271484,-0.023803711,218
-82.53479,291.9159,-216.09497,-0.8552246,0.46948242,1.6774902,0.027832031,0.103271484,-0.023803711,219
-80.91736,225.20447,-204.9408,-0.9482422,0.5583496,1.885498,0.008422852,0.0904541,-0.043945312,220
23.773193,170.34912,-146.39282,-1.1462402,0.689209,2.0993652,0.008422852,0.0904541,-0.043945312,221
136.30676,118.20984,-5.4779053,-1.2939453,0.84643555,2.1967773,0.008422852,0.0904541,-0.052001953,222
191.32996,62.713623,115.234375,-1.3747559,0.9248047,2.21167,-0.009887695,0.07397461,-0.052001953,223
213.1958,-13.778687,228.14941,-1.3081055,0.89404297,2.2163086,-0.009887695,0.07397461,-0.052001953,224
233.79517,-98.41919,272.67456,-1.140625,0.78125,2.2131348,-0.009155273,0.095214844,-0.045410156,225
269.7754,-177.04773,284.74426,-0.9802246,0.66918945,2.1520996,-0.009155273,0.095214844,-0.045410156,226
278.8391,-234.61914,296.32568,-0.85498047,0.58081055,2.024414,-0.009155273,0.095214844,-0.045410156,227
250.19836,-258.65173,319.87,-0.7553711,0.5126953,1.8178711,0.019042969,0.14318848,-0.028198242,228
208.9386,-252.38037,329.28467,-0.673584,0.4465332,1.6462402,0.019042969,0.14318848,-0.028198242,229
167.92297,-236.32812,327.48413,-0.5974121,0.35327148,1.5419922,0.036987305,0.1875,-0.011352539,230
163.40637,-213.1195,325.51575,-0.52197266,0.28833008,1.5004883,0.036987305,0.1875,-0.011352539,231
190.7196,-198.33374,326.35498,-0.46850586,0.25585938,1.5058594,0.036987305,0.1875,-0.011352539,232
226.36414,-194.39697,329.81873,-0.39038086,0.23754883,1.4929199,0.041381836,0.21569824,0.01171875,233
276.35193,-217.60559,332.36694,-0.2993164,0.20654297,1.4262695,0.041381836,0.21569824,0.01171875,234
305.11475,-242.30957,321.04492,-0.20678711,0.16723633,1.3320312,0.041015625,0.24682617,0.03955078,235
313.9038,-269.37866,308.28857,-0.11230469,0.10253906,1.2109375,0.041015625,0.24682617,0.03955078,236
311.7981,-280.89905,271.72852,-0.024169922,0.041015625,1.1115723,0.041015625,0.24682617,0.03955078,237
317.1997,-286.30066,244.1101,0.037841797,-0.005126953,1.0285645,0.045043945,0.28015137,0.06994629,238
338.6078,-279.00696,218.88733,0.075927734,-0.045166016,0.9238281,0.045043945,0.28015137,0.06994629,239
348.114,-258.4076,207.22961,0.09814453,-0.107421875,0.81689453,0.04284668,0.29882812,0.10070801,240
318.7256,-254.57764,196.94519,0.095458984,-0.17333984,0.72802734,0.04284668,0.29882812,0.10070801,241
275.19226,-252.42615,180.75562,0.11376953,-0.24389648,0.6369629,0.04284668,0.29882812,0.10070801,242
241.11938,-277.83203,168.396,0.15454102,-0.32885742,0.57470703,0.03515625,0.3083496,0.13842773,243
217.1936,-310.45532,159.22546,0.19018555,-0.4099121,0.515625,0.03515625,0.3083496,0.13842773,244
169.47937,-354.2633,137.83264,0.24291992,-0.48583984,0.46777344,0.02746582,0.3149414,0.15856934,245
109.16138,-438.11035,116.13464,0.29003906,-0.57666016,0.43041992,0.02746582,0.3149414,0.15856934,246
46.76819,-499.95422,94.72656,0.3178711,-0.6723633,0.39746094,0.02746582,0.3149414,0.15856934,247
-29.876709,-500,54.656982,0.3088379,-0.7248535,0.35205078,0.01171875,0.31018066,0.18566895,248
-79.48303,-500,87.61597,0.23095703,-0.7570801,0.30737305,0.01171875,0.31018066,0.18566895,249
-152.75574,-500,96.87805,0.17700195,-0.74316406,0.18945312,0.009521484,0.32299805,0.20983887,250
-234.9701,-500,59.768677,0.1875,-0.68603516,0.15917969,0.009521484,0.32299805,0.20983887,251
-243.11829,-500,26.84021,0.18823242,-0.67089844,0.12036133,0.009521484,0.32299805,0.20983887,252
-245.224,-500,21.713257,0.19702148,-0.67822266,0.091552734,0.010986328,0.34020996,0.21936035,253
-256.60706,-500,31.5094,0.18188477,-0.6921387,0.016357422,0.010986328,0.34020996,0.21936035,254
-290.6189,-500,54.04663,0.16503906,-0.7158203,-0.07470703,-0.0018310547,0.34094238,0.22155762,255
-352.0813,-497.54333,69.869995,0.15991211,-0.7470703,-0.12792969,-0.0018310547,0.34094238,0.22155762,0
-413.1775,-469.48242,70.80078,0.1796875,-0.7871094,-0.1459961,-0.0018310547,0.34094238,0.22155762,1
-471.95435,-425.5829,42.007446,0.1772461,-0.84033203,-0.08984375,-0.01940918,0.3479004,0.21057129,2
-477.09656,-366.62292,19.77539,0.16821289,-0.8720703,-0.0053710938,-0.01940918,0.3479004,0.21057129,3
-436.0504,-291.85486,17.486572,0.15332031,-0.89941406,0.07324219,-0.01940918,0.3479004,0.27612305,4
-369.1101,-226.25732,33.676147,0.13330078,-0.9519043,0.21826172,-0.01977539,0.3544922,0.18237305,5
-313.6139,-188.17139,53.16162,0.12573242,-1.0180664,0.24536133,-0.01977539,0.3544922,0.18237305,6
-282.3944,-169.8761,80.36804,0.12402344,-1.0541992,0.265625,-0.043945312,0.33398438,0.1607666,7
-263.83972,-159.97314,88.638306,0.083740234,-1.0751953,0.29003906,-0.043945312,0.33398438,0.1607666,8
-248.4436,-172.88208,96.51184,0.07470703,-1.1296387,0.33154297,-0.043945312,0.33398438,0.1607666,9
-121.9635,-184.41772,29.09851,0.083984375,-1.2502441,0.40063477,-0.061157227,0.32373047,0.14758301,11
-75.37842,-195.95337,25.878906,0.06567383,-1.2902832,0.3935547,-0.06225586,0.3244629,0.14282227,12
-22.842407,-175.99487,9.719849,0.032958984,-1.3295898,0.38623047,-0.06225586,0.3244629,0.14282227,13
2.1209717,-158.9508,6.0424805,-0.048339844,-1.3864746,0.39282227,-0.06225586,0.3244629,0.14318848,14
61.141968,-145.52307,18.127441,-0.10058594,-1.4482422,0.35717773,-0.06188965,0.32336426,0.14318848,15
123.71826,-131.82068,42.022705,-0.10424805,-1.5214844,0.29833984,-0.06188965,0.32336426,0.14318848,16
115.50903,-170.66956,76.35498,-0.1027832,-1.6157227,0.1862793,-0.0703125,0.3215332,0.1505127,17
89.37073,-109.92432,60.287476,-0.099365234,-1.770752,-0.09423828,-0.0703125,0.3215332,0.1505127,18
-116.19568,-58.441162,4.776001,-0.028808594,-1.8532715,-0.5148926,-0.0703125,0.3215332,0.1505127,19
-318.09998,-139.4043,-34.606934,-0.033447266,-1.8666992,-0.35229492,-0.09008789,0.30651855,0.15600586,20
-140.07568,-16.067505,-24.047852,-0.07861328,-1.9082031,0.00048828125,-0.09008789,0.30651855,0.15600586,21
-58.395386,-80.00183,-27.755737,-0.12060547,-1.9394531,0.26757812,-0.0871582,0.3010254,0.13989258,22
-7.171631,-47.11914,-73.776245,-0.11279297,-1.942627,0.19091797,-0.0871582,0.3010254,0.13989258,23
-26.885986,-78.65906,-70.80078,-0.1262207,-1.8708496,0.083984375,-0.0871582,0.3010254,0.13989258,24
-47.332764,-88.04321,-51.132202,-0.13232422,-1.822998,0.008544922,-0.111328125,0.27172852,0.13842773,25
6.713867,-97.42737,-47.683716,-0.14770508,-1.7705078,0.18774414,-0.111328125,0.27172852,0.13842773,26
84.06067,-79.29993,-44.75403,-0.12573242,-1.7160645,0.2277832,-0.1105957,0.2644043,0.14245605,27
124.14551,-81.74133,-43.22815,-0.11035156,-1.6843262,0.22949219,-0.1105957,0.2644043,0.14245605,28
160.47668,-58.95996,-50.949097,-0.09277344,-1.6833496,0.25439453,-0.1105957,0.2644043,0.14245605,29
204.55933,-53.649902,-55.480957,-0.061767578,-1.689209,0.31323242,-0.110961914,0.26220703,0.15600586,30
225.81482,-57.678223,-91.44592,-0.017333984,-1.7268066,0.3449707,-0.110961914,0.26220703,0.15600586,31
79.6051,-217.88025,-228.7445,0.083496094,-1.3408203,0.3227539,-0.095581055,0.25671387,0.1907959,35
77.59094,-223.93799,-193.77136,0.046875,-1.1916504,0.32202148,-0.095581055,0.25671387,0.1907959,36
114.974976,-177.88696,-185.7605,-0.028808594,-1.0380859,0.38183594,-0.07836914,0.25598145,0.20141602,37
178.11584,-118.270874,-187.13379,-0.13232422,-0.935791,0.45410156,-0.07836914,0.25598145,0.20141602,38
242.50793,-76.690674,-189.40735,-0.21655273,-0.829834,0.48242188,-0.07836914,0.25598145,0.20141602,39
311.26404,-26.71814,-194.62585,-0.28759766,-0.74438477,0.48413086,-0.06628418,0.25305176,0.2208252,40
366.8213,19.53125,-195.41931,-0.36938477,-0.66918945,0.45776367,-0.06628418,0.25305176,0.2208252,41
385.55908,41.900635,-180.60303,-0.45141602,-0.5698242,0.4140625,-0.06188965,0.22888184,0.23986816,42
411.27014,61.9812,-166.10718,-0.5136719,-0.48950195,0.3696289,-0.06188965,0.22888184,0.23986816,43
460.02197,110.076904,-128.25012,-0.5666504,-0.40185547,0.3305664,-0.06188965,0.22888184,0.23986816,44
462.76855,137.68005,-100.90637,-0.5625,-0.36547852,0.25756836,-0.045776367,0.21826172,0.26184082,45
451.44653,164.91699,-85.17456,-0.52319336,-0.36914062,0.2331543,-0.045776367,0.21826172,0.26184082,46
455.9021,195.22095,-85.64758,-0.47583008,-0.38354492,0.2487793,-0.025634766,0.21130371,0.2783203,47
441.9403,203.53699,-97.79358,-0.4140625,-0.39135742,0.24560547,-0.025634766,0.21130371,0.2783203,48
352.47803,179.7638,-149.27673,-0.3605957,-0.38867188,0.24169922,-0.01977539,0.19006348,0.2878418,50
330.2002,176.52893,-167.41943,-0.40356445,-0.35375977,0.2626953,-0.01977539,0.19006348,0.2878418,51
313.7207,158.844,-188.87329,-0.43041992,-0.30200195,0.30151367,-0.01977539,0.19006348,0.2878418,52
326.84326,167.2821,-197.11304,-0.46289062,-0.20800781,0.28564453,-0.0036621094,0.17028809,0.2977295,53
306.56433,172.37854,-200.25635,-0.47460938,-0.123046875,0.2121582,-0.0036621094,0.17028809,0.2977295,54
286.4685,194.15283,-184.41772,-0.5024414,-0.01171875,0.18774414,0.021240234,0.15820312,0.30249023,55
324.52393,248.82507,-154.70886,-0.56591797,0.06640625,0.21801758,0.021240234,0.15820312,0.30249023,56
341.26282,272.995,-159.33228,-0.54833984,0.084472656,0.22045898,0.021240234,0.15820312,0.30249023,57
323.74573,284.92737,-131.36292,-0.5517578,0.092285156,0.2368164,0.030395508,0.13513184,0.29882812,58
301.4984,290.4358,-100.66223,-0.55249023,0.068847656,0.24804688,0.030395508,0.13513184,0.29882812,59
212.90588,266.3269,-100.05188,-0.5620117,-0.022705078,0.38671875,0.038085938,0.10839844,0.36950684,62
192.3523,281.55518,-132.49207,-0.5437012,0.057617188,0.40771484,0.052001953,0.10180664,0.27575684,63
171.3562,273.04077,-157.65381,-0.62402344,-0.022460938,0.4255371,0.052001953,0.10180664,0.27575684,64
195.78552,318.96973,-183.85315,-0.69799805,0.0041503906,0.48388672,0.059326172,0.091918945,0.26513672,65
209.0149,351.7151,-154.92249,-0.9140625,0.064208984,0.52685547,0.059326172,0.091918945,0.26513672,66
221.90857,375.2594,-122.43652,-1.0842285,0.12231445,0.546875,0.059326172,0.091918945,0.26513672,67
225.18921,378.8147,-69.64111,-1.2333984,0.12597656,0.5805664,0.0670166,0.068115234,0.23876953,68
228.8208,376.02234,-44.708252,-1.3286133,0.22265625,0.5776367,0.0670166,0.068115234,0.23876953,69
196.42639,326.32446,-23.971558,-1.4169922,0.21118164,0.63500977,0.068115234,0.05859375,0.21130371,70
182.2815,297.2412,31.99768,-1.5566406,0.15112305,0.70336914,0.068115234,0.05859375,0.21130371,71
160.5072,265.64026,43.36548,-1.5895996,0.16357422,0.73291016,0.068115234,0.05859375,0.21130371,72
108.74939,188.78174,-71.7926,-1.5991211,0.09692383,0.73535156,0.06591797,0.057495117,0.19555664,73
106.414795,120.19348,-178.42102,-1.7333984,0.123291016,0.79589844,0.06591797,0.057495117,0.19555664,74
124.053955,98.61755,-192.93213,-1.9572754,0.24975586,0.78100586,0.072143555,0.05090332,0.18603516,75
107.40662,73.47107,-161.37695,-2.2421875,0.36254883,0.7282715,0.072143555,0.05090332,0.18603516,76
110.88562,44.58618,-88.4552,-2.527588,0.46948242,0.7324219,0.072143555,0.05090332,0.18603516,77
102.61536,5.279541,3.616333,-2.7041016,0.5280762,0.73950195,0.06665039,0.03479004,0.1809082,78
68.8324,-72.87598,105.148315,-2.7561035,0.5734863,0.7324219,0.06665039,0.03479004,0.1809082,79
7.1868896,-165.05432,186.24878,-2.6657715,0.56591797,0.72924805,0.06591797,0.033325195,0.18383789,80
-46.051025,-242.67578,248.42834,-2.517334,0.5361328,0.7702637,0.06591797,0.033325195,0.18383789,81
-88.1958,-316.6809,284.729,-2.286621,0.47631836,0.78027344,0.06591797,0.033325195,0.18383789,82
-145.35522,-381.4392,284.14917,-2.0788574,0.41503906,0.7487793,0.07543945,0.064086914,0.2076416,83
-184.58557,-414.70337,273.26965,-1.9050293,0.39208984,0.7224121,0.07543945,0.064086914,0.2076416,84
-200.50049,-427.41394,260.98633,-1.7570801,0.38452148,0.7077637,0.07873535,0.10107422,0.23547363,85
-192.94739,-420.7306,245.42236,-1.6796875,0.39257812,0.701416,0.07873535,0.10107422,0.23547363,86
